7614,-4.98
7631,-5.1
7648,-5.21
7665,-5
7681,-5.21
7699,-5.03
7715,-4.89
7732,-4.84
7749,-4.73
7765,-4.71
7782,-4.69
7799,-4.65
7815,-4.65
7832,-4.77
7849,-4.77
7865,-4.63
7882,-4.63
7899,-4.73
7915,-4.75
7932,-4.73
7950,-4.75
7965,-4.74
7983,-4.68
7999,-4.68
8016,-4.45
8032,-4.45
8049,-4.4
8065,-4.27
8082,-4.13
8099,-4.02
8115,-4.03
8132,-4.03
8148,-4.09
8165,-4.07
8182,-4.04
8199,-4.04
8215,-4.05
8232,-3.98
8248,-3.75
8265,-3.7
8282,-3.71
8298,-3.56
8315,-3.56
8332,-3.6
8348,-3.6
8365,-3.79
8382,-3.85
8398,-3.99
8415,-3.97
8432,-4.02
8448,-4.03
8465,-4.11
8482,-4.14
8498,-4.2
8515,-4.22
8532,-4.32
8548,-4.42
8565,-4.5
8582,-4.66
8598,-4.69
8615,-4.7
8632,-4.92
8648,-4.92
8665,-5.03
8681,-5.01
8698,-4.77
8716,-4.74
8732,-4.82
8748,-4.91
8765,-4.5
8781,-4.46
8799,-4.33
8815,-4.27
8832,-4.33
8848,-4.43
8865,-4.41
8881,-4.51
8898,-4.51
8915,-4.68
8931,-4.72
8949,-4.72
8965,-4.78
8981,-4.78
8998,-4.9
9015,-4.9
9031,-4.77
9048,-4.72
9065,-4.64
9081,-4.61
9099,-4.61
9115,-4.64
9131,-4.65
9148,-4.61
9164,-4.63
9182,-4.67
9199,-4.78
9215,-4.77
9232,-4.57
9249,-4.38
9265,-4.38
9283,-4.56
9299,-4.74
9316,-5.15
9333,-5.11
9349,-4.69
9365,-4.33
9382,-4.33
9399,-4.2
9415,-4.21
9432,-4.2
9449,-3.87
9465,-3.85
9482,-4
9499,-4.1
9515,-4.11
9532,-4.14
9549,-4.11
9565,-4.11
9582,-4.2
9599,-4.29
9615,-4.29
9632,-4.21
9649,-4.22
9665,-4.31
9682,-4.04
9699,-3.9
9715,-3.6
9732,-3.58
9748,-3.24
9765,-3.22
9782,-3.22
9799,-3.62
9815,-3.75
9832,-3.75
9848,-3.67
9865,-3.67
9882,-3.12
9898,-3.12
9915,-2.34
9932,-2.13
9948,-1.46
9965,-1.33
9982,-0.62
9998,-0.46
10015,-0.21
10032,-0.17
10048,-0.12
10065,-0.15
10082,-0.25
10098,-0.13
10115,-0.01
10132,-0.03
10148,0.11
10166,0.08
10182,0.08
10198,0.43
10215,0.43
10232,0.78
10248,0.78
10265,0.96
10281,1.01
10298,1.22
10315,1.3
10331,1.64
10348,1.91
10365,1.91
10381,2.01
10398,2.01
10415,2.21
10431,2.22
10448,2.32
10465,2.38
10481,2.39
10498,2.31
10515,2.3
10531,2.43
10548,2.48
10565,2.54
10581,2.54
10598,2.54
10615,2.66
10631,2.66
10648,2.85
10664,2.85
10681,2.89
10699,2.9
10716,3.04
10732,3.07
10749,3.08
10766,3.14
10782,3.29
10799,3.29
10815,3.54
10832,3.54
10849,3.14
10865,3.14
10883,3.07
10899,3.01
10915,3.23
10932,3.31
10949,3.39
10966,3.32
10983,3.41
10999,3.47
11015,3.44
11033,3.35
11049,3.46
11065,3.87
11082,3.99
11099,4.1
11115,4.1
11132,3.42
11149,3.35
11165,3.44
11183,3.43
11199,3.22
11215,3.22
11232,3.22
11249,2.93
11265,2.93
11282,3.08
11298,3.08
11315,3.9
11332,3.9
11349,4.63
11365,4.41
11382,3.43
11398,3.35
11415,3.92
11433,4.03
11448,4.15
11466,4.15
11482,3.94
11498,3.97
11516,3.85
11533,3.84
11549,3.71
11565,3.61
11582,3.8
11598,3.87
11615,4.01
11632,3.89
11648,3.84
11665,3.93
11682,3.93
11698,3.98
11715,3.92
11732,4.09
11748,4.09
11766,4.12
11781,4.12
11798,4.27
11815,4.15
11832,4.01
11848,4
11865,4.01
11881,3.82
11898,3.82
11915,4.02
11931,4.2
11948,4.17
11965,3.95
11981,3.93
11998,3.95
12015,4.22
12032,4.14
12049,4.08
12065,4.1
12081,3.97
12098,3.99
12115,4.05
12131,4.03
12148,3.99
12165,3.98
12181,3.98
12199,4.01
12216,4.01
12233,4
12250,4
12265,3.99
12282,3.97
12299,3.92
12316,3.92
12333,4.03
12350,4.01
12366,4.04
12383,3.95
12399,3.86
12416,3.91
12433,3.97
12450,3.94
12466,3.95
12483,4.05
12499,4.04
12516,4.06
12532,4.06
12549,4.1
12566,4.12
12583,4.08
12599,4.03
12616,3.93
12633,3.97
12649,3.97
12666,3.71
12683,3.71
12699,3.98
12716,3.98
12733,4.32
12749,4.22
12766,3.52
12783,3.37
12799,3.17
12816,3.31
12833,3.9
12849,3.83
12866,2.77
12882,2.84
12899,3.36
12916,3.24
12932,3.14
12949,2.88
12966,2.51
12983,3.16
12999,3.67
13016,3.56
13032,3.16
13049,2.3
13066,2.3
13082,1.43
13099,1.43
13115,1.61
13132,1.65
13148,1.85
13166,1.79
13182,1.45
13199,1.5
13216,1.45
13232,1.28
13249,0.87
13266,0.87
13282,0.71
13299,0.6
13316,-0.36
13332,-0.34
13348,1.21
13365,0.8
13382,0.22
13399,0.32
13415,0.06
13432,-0.27
13448,-0.28
13465,-0.31
13482,-0.43
13499,-0.7
13516,-0.69
13531,-0.3
13548,-0.32
13566,-0.19
13581,-0.19
13598,-0.45
13615,-0.49
13632,-0.35
13649,-0.36
13666,-0.35
13681,-0.36
13700,-0.34
13716,-0.31
13732,-0.31
13749,-0.11
13766,-0.11
13783,-0.19
13799,-0.34
13816,-0.57
13833,-0.21
13849,-0.2
13866,-0.19
13883,-0.25
13900,-0.08
13915,0.03
13933,0.04
13949,-0.28
13966,-0.28
13982,-0.28
13999,-0.18
14016,-0.23
14033,-0.27
14049,-0.24
14066,-0.29
14082,-0.39
14100,-0.39
14115,-0.41
14133,-0.37
14149,-0.37
14166,-0.35
14183,-0.36
14199,-0.32
14216,-0.28
14232,-0.27
14249,-0.24
14265,-0.24
14282,-0.23
14298,-0.23
14316,-0.26
14332,-0.26
14348,-0.26
14366,-0.26
14383,-0.26
14399,-0.26
14415,-0.26
14433,-0.28
14449,-0.32
14465,-0.3
14482,-0.27
14499,-0.23
14515,-0.23
14532,-0.25
14548,-0.24
14566,-0.23
14582,-0.23
14598,-0.23
14616,-0.24
14632,-0.28
14649,-0.27
14665,-0.21
14682,-0.18
14698,-0.08
14716,0.03
14732,0.39
14748,-0.02
14766,-0.09
14782,-0.13
14798,-0.13
14815,-0.02
14832,-0.02
14848,0.18
14865,0.19
14882,0.18
14899,0.21
14915,0.3
14932,0.33
14948,0.33
14965,0.5
14982,0.66
14999,0.78
15015,0.78
15032,0.76
15048,0.78
15065,0.82
15081,0.83
15098,0.95
15115,1.05
15131,1.14
15149,1.13
15165,1.19
15183,1.2
15199,1.21
15216,1.38
15232,1.38
15249,1.55
15266,1.55
15282,1.67
15299,1.68
15316,1.8
15332,1.87
15349,2.15
15366,2.26
15383,2.26
15399,2.2
15416,2.2
15433,2.24
15449,2.22
15466,2.3
15482,2.33
15499,2.57
15516,2.6
15532,2.65
15549,2.64
15566,2.61
15582,2.64
15599,2.66
15615,2.68
15632,2.78
15649,2.94
15666,2.95
15683,3.1
15699,3.1
15715,3.06
15732,3.05
15749,3.17
15765,3.23
15782,3.41
15799,3.47
15815,3.47
15832,3.72
15849,3.72
15866,3.71
15882,3.71
15899,3.86
15915,4
15932,4.37
15949,4.43
15965,4.33
15982,4.09
15999,3.87
16015,3.81
16032,3.79
16049,3.73
16065,3.71
16082,3.83
16098,3.86
16115,4.04
16132,4.04
16149,4.05
16166,4.05
16182,3.89
16198,3.84
16215,3.86
16232,3.86
16248,3.95
16265,4
16282,4
16298,3.95
16315,3.95
16332,3.94
16348,3.94
16366,3.93
16382,3.94
16398,3.99
16415,3.99
16432,3.99
16449,4.25
16465,4.29
16482,4.29
16498,3.68
16515,3.68
16532,3.59
16549,3.59
16565,3.57
16582,3.56
16598,3.43
16615,3.4
16632,3.24
16648,3.19
16665,3.19
16683,3.2
16699,3.16
16716,3.11
16732,3.1
16749,2.95
16766,2.93
16782,2.84
16799,2.84
16816,2.71
16832,2.64
16849,2.56
16866,2.52
16882,2.49
16899,2.51
16916,2.51
16932,2.43
16949,2.43
16966,2.22
16982,2.22
16999,2
17016,1.97
17032,1.89
17049,1.78
17066,1.61
17082,1.55
17099,1.55
17116,1.24
17132,1.24
17150,1.03
17166,1.02
17182,0.93
17199,0.91
17216,0.87
17232,0.85
17249,0.46
17265,0.43
17282,0.37
17299,0.29
17315,0.15
17332,0.19
17349,0.08
17365,-0.02
17382,-0.03
17399,-0.23
17415,-0.23
17432,-0.47
17449,-0.48
17465,-0.51
17482,-0.54
17499,-0.61
17515,-0.62
17532,-0.62
17549,-0.68
17565,-0.68
17583,-0.82
17599,-0.84
17615,-0.81
17632,-0.75
17649,-0.67
17665,-0.68
17682,-0.84
17699,-0.96
17715,-1.07
17732,-1.04
17748,-1.16
17766,-1.25
17782,-1.28
17798,-1.3
17815,-1.33
17832,-1.5
17848,-1.5
17865,-1.55
17882,-1.57
17898,-1.6
17915,-1.61
17932,-1.91
17948,-1.98
17965,-2
17982,-1.9
17998,-1.94
18015,-2.11
18032,-2.11
18049,-2.49
18065,-2.49
18082,-2.69
18098,-2.8
18115,-3.1
18132,-3.15
18148,-3.15
18165,-3.12
18183,-3.15
18199,-3.36
18216,-3.42
18233,-3.57
18249,-3.63
18266,-3.7
18283,-3.75
18299,-3.75
18317,-3.97
18332,-3.97
18350,-4.08
18366,-4.16
18383,-4.17
18399,-4.19
18416,-4.21
18432,-4.22
18449,-4.17
18466,-4.17
18482,-4.35
18499,-4.42
18516,-4.45
18532,-4.42
18549,-4.45
18566,-4.45
18582,-4.51
18599,-4.86
18616,-4.86
18633,-5.24
18649,-5.24
18666,-4.42
18682,-4.35
18699,-4.44
18715,-4.53
18732,-4.79
18749,-4.85
18766,-4.85
18782,-4.66
18799,-4.66
18816,-4.61
18832,-4.64
18849,-4.66
18865,-4.66
18882,-4.63
18899,-4.65
18915,-4.77
18932,-4.76
18949,-4.75
18966,-4.74
18982,-4.74
18999,-4.76
19015,-4.73
19032,-4.69
19049,-4.66
19065,-4.71
19082,-4.71
19099,-4.77
19115,-4.77
19132,-4.66
19149,-4.66
19166,-4.75
19183,-4.8
19199,-4.77
19215,-4.73
19232,-4.71
19248,-4.77
19265,-4.77
19283,-4.79
19299,-4.77
19315,-4.75
19332,-4.73
19349,-4.61
19365,-4.6
19383,-4.8
19399,-4.77
19415,-4.81
19432,-4.76
19448,-4.73
19465,-4.72
19482,-4.77
19498,-4.79
19515,-4.79
19532,-4.72
19548,-4.72
19565,-4.72
19582,-4.72
19598,-4.71
19615,-4.72
19632,-4.79
19648,-4.8
19665,-4.8
19683,-4.8
19699,-4.8
19716,-4.68
19733,-4.68
19750,-4.79
19766,-4.78
19783,-4.82
19799,-4.82
19816,-4.69
19833,-4.67
19849,-4.71
19866,-4.76
19882,-4.81
19899,-4.72
19916,-4.82
19932,-4.83
19949,-4.86
19966,-4.92
19982,-4.94
19999,-4.85
20016,-4.85
20032,-4.83
20049,-4.83
20066,-4.68
20082,-4.68
20099,-4.9
20116,-4.94
20133,-4.94
20149,-5.1
20166,-5.1
20183,-5.58
20199,-5.58
20216,-5.67
20232,-5.67
20249,-5.2
20266,-5.19
20282,-5.31
20299,-5.21
20316,-5.2
20332,-5.19
20349,-5.11
20366,-5.15
20382,-5.31
20399,-5.42
20415,-5.45
20432,-5.4
20449,-5.38
20466,-5.21
20482,-5.1
20499,-5.11
20515,-5.14
20532,-5.26
20549,-5.25
20565,-5.3
20582,-5.3
20599,-5.3
20615,-5.26
20633,-5.26
20649,-5.13
20665,-5.14
20682,-5.17
20699,-5.13
20715,-5.17
20732,-5.19
20749,-5.17
20765,-5.08
20782,-5.01
20799,-5.05
20815,-5.09
20832,-5.17
20849,-5.2
20865,-5.21
20882,-5.19
20899,-5.05
20915,-5.07
20932,-5.21
20948,-5.3
20966,-5.13
20982,-5.06
20999,-5.15
21015,-5.3
21032,-5.3
21049,-5.31
21065,-5.31
21082,-4.92
21098,-4.86
21115,-5.03
21132,-5.09
21148,-5.19
21165,-5.17
21183,-5.08
21199,-4.77
21216,-4.77
21233,-4.57
21249,-4.55
21266,-4.46
21283,-4.44
21299,-4.19
21316,-4.16
21333,-4.09
21349,-4.06
21366,-3.82
21383,-3.77
21399,-3.64
21416,-3.56
21433,-3.56
21450,-3.5
21466,-3.5
21483,-3.4
21499,-3.4
21517,-3.26
21533,-3.24
21550,-3.19
21566,-3.18
21583,-3.16
21599,-3.16
21616,-3.17
21633,-3.1
21649,-3.1
21666,-2.87
21682,-2.87
21700,-2.83
21716,-2.82
21732,-2.64
21749,-2.59
21766,-2.44
21782,-2.42
21799,-2.33
21816,-2.24
21832,-1.98
21849,-1.87
21866,-1.72
21883,-1.67
21899,-1.66
21916,-1.67
21932,-1.67
21949,-1.31
21966,-1.31
21982,-1.06
21999,-1.05
22016,-1.03
22032,-1.02
22049,-0.86
22066,-0.7
22082,-0.7
22099,-0.56
22115,-0.56
22132,-0.35
22149,-0.31
22165,-0.24
22182,-0.24
22199,-0.07
22215,-0.06
22232,0.18
22249,0.23
22265,0.39
22282,0.3
22299,0.29
22315,0.36
22332,0.57
22349,0.71
22365,0.79
22382,0.73
22399,0.74
22415,0.86
22432,0.86
22449,1
22466,1.09
22482,1.26
22499,1.24
22515,1.28
22532,1.42
22549,1.32
22565,1.44
22582,1.44
22599,1.64
22615,1.64
22632,1.7
22648,1.75
22665,1.99
22683,2.01
22700,2.12
22716,2.19
22733,2.15
22749,2.2
22766,2.3
22783,2.28
22799,2.25
22816,2.31
22833,2.35
22849,2.66
22866,2.68
22883,2.6
22899,2.53
22916,2.7
22933,2.79
22949,2.91
22967,2.96
22983,2.96
22999,2.96
23016,2.96
23033,3
23049,3.01
23066,3.14
23082,3.19
23099,3.22
23116,3.29
23132,3.29
23150,3.51
23166,3.64
23182,3.7
23200,3.8
23216,3.81
23233,3.8
23249,3.65
23266,3.65
23282,3.56
23299,3.51
23316,3.42
23332,3.41
23349,3.42
23366,3.4
23383,3.23
23399,3.33
23416,3.33
23432,3.43
23449,3.43
23466,3.22
23482,3.2
23499,3.28
23516,3.32
23532,3.4
23549,3.46
23566,3.49
23582,3.33
23599,3.33
23616,3.2
23633,3.16
23649,3.09
23666,3.07
23682,2.96
23699,2.94
23715,2.79
23732,2.61
23749,2.44
23765,2.35
23782,2.18
23799,2.18
23815,2.19
23832,2.16
23849,2.14
23865,1.96
23883,1.96
23899,1.86
23915,1.9
23932,1.67
23949,1.69
23965,1.81
23982,1.78
23999,1.46
24015,1.35
24032,1.18
24049,1.13
24065,1.13
24082,1.05
24099,1.12
24115,1.16
24132,1.15
24149,0.88
24165,0.83
24183,0.83
24199,0.86
24216,1.07
24233,1.02
24250,0.91
24266,0.85
24283,0.71
24299,0.61
24316,0.57
24333,0.45
24349,0.45
24366,0.42
24383,0.42
24399,0.39
24416,0.39
24433,0.33
24449,0.3
24466,0.17
24483,0.11
24499,0.11
24516,0.12
24533,0.12
24550,0.12
24566,0.12
24583,0.19
24599,0.2
24616,0.19
24633,0.2
24649,0.2
24666,0.1
24683,0.06
24699,0.03
24716,-0.02
24732,0
24749,0.05
24766,0.11
24783,0.02
24799,-0.06
24816,-0.08
24832,-0.16
24849,-0.16
24866,-0.29
24883,-0.38
24899,-0.73
24916,-0.68
24932,-0.24
24949,-0.26
24967,-0.21
24982,-0.23
24999,-0.26
25016,-0.25
25032,-0.14
25050,-0.07
25066,-0.07
25083,0.03
25099,0.05
25116,0.05
25133,-0.07
25150,-0.07
25166,0.02
25182,0.02
25199,0.04
25216,0
25232,0
25249,0
25266,0
25282,0
25299,-0.05
25316,-0.05
25332,-0.09
25349,-0.08
25366,-0.14
25383,-0.15
25399,-0.14
25415,-0.11
25432,-0.05
25449,-0.03
25465,-0.05
25482,-0.03
25499,-0.03
25515,0
25532,0
25549,0
25565,0
25582,-0.02
25599,-0.03
25615,0
25632,0
25649,0
25665,-0.06
25683,-0.06
25700,-0.05
25716,-0.05
25733,-0.08
25749,-0.07
25766,-0.02
25783,-0.02
25800,-0.02
25816,-0.03
25833,-0.05
25849,-0.05
25866,0
25883,-0.02
25900,-0.02
25916,-0.08
25934,-0.08
25949,-0.05
25966,-0.05
25983,-0.08
25999,-0.06
26016,-0.07
26033,-0.06
26049,-0.02
26066,-0.02
26083,-0.02
26099,0
26116,0
26133,-0.05
26149,-0.05
26166,-0.02
26183,-0.02
26199,0
26216,-0.02
26233,-0.05
26249,-0.03
26266,-0.03
26283,-0.05
26299,-0.04
26316,-0.02
26333,0
26349,-0.02
26366,-0.02
26383,-0.05
26399,-0.05
26416,-0.03
26432,-0.03
26449,-0.05
26466,-0.05
26482,-0.05
26499,-0.03
26516,-0.06
26532,-0.05
26549,-0.03
26566,0
26582,0
26599,-0.03
26616,-0.03
26633,-0.02
26649,-0.02
26666,-0.02
26682,-0.02
26699,-0.02
26716,-0.03
26732,-0.06
26749,-0.02
26766,-0.03
26782,-0.05
26799,-0.03
26816,-0.03
26832,-0.03
26849,-0.02
26866,-0.02
26882,0
26899,-0.02
26916,-0.02
26932,-0.03
26949,-0.03
26965,-0.05
26982,-0.03
26999,-0.02
27016,-0.02
27032,-0.02
27050,-0.02
27065,-0.05
27082,-0.03
27099,0
27115,0
27132,-0.02
27149,-0.05
27166,-0.04
27183,-0.02
27200,-0.02
27216,-0.02
27233,-0.05
27250,-0.05
27266,-0.03
27283,-0.03
27300,-0.03
27316,-0.03
27333,-0.05
27350,-0.05
27366,-0.02
27384,-0.02
27400,-0.02
27416,-0.02
27433,0
27449,-0.03
27466,-0.02
27483,-0.02
27500,-0.02
27516,-0.05
27533,-0.04
27550,-0.02
27566,-0.02
27583,-0.02
27600,-0.02
27616,-0.03
27633,-0.08
27649,-0.07
27666,-0.03
27683,-0.05
27699,-0.08
27716,-0.06
27733,-0.06
27749,-0.02
27766,-0.02
27783,-0.02
27799,-0.02
27816,0
27833,0
27849,0
27866,0
27883,-0.05
27899,-0.05
27916,0
27933,0
27949,-0.03
27966,-0.03
