-----OpenSourceQuad-----

Date: Mar 20 2014
Time: 19:08:20
Software version: 0.85
Flight Number: 1046
Runtime data: 


9960068,-2.19,-1.61
9970364,-2.25,-1.61
9980660,-2.30,-1.61
9991524,-2.35,-1.61
10002444,-2.40,3.53
10013188,-2.46,3.53
10024008,-2.51,3.53
10034908,-2.56,-4.81
10049032,-2.61,-4.81
10059868,-2.67,-4.81
10070800,-2.72,-4.81
10081696,-2.77,1.47
10092028,-2.81,1.47
10102408,-2.86,1.47
10112820,-2.91,-7.96
10123152,-2.94,-7.96
10133584,-2.98,-7.96
10143960,-3.01,-7.96
10154408,-3.03,7.47
10164788,-3.06,7.47
10175160,-3.07,7.47
10185524,-3.08,7.47
10195836,-3.08,-0.73
10206264,-3.07,-0.73
10216568,-3.05,-0.73
10226916,-3.03,-6.12
10237308,-3.01,-6.12
10247724,-2.97,-6.12
10258168,-2.94,-6.12
10268568,-2.89,-5.48
10278980,-2.85,-5.48
10292680,-2.80,-5.48
10303016,-2.75,-5.48
10313400,-2.68,3.39
10323696,-2.62,3.39
10333972,-2.55,3.39
10344340,-2.49,-1.54
10354684,-2.42,-1.54
10365100,-2.35,-1.54
10375520,-2.29,-1.54
10385936,-2.22,3.64
10396292,-2.15,3.64
10406620,-2.09,3.64
10416956,-2.02,3.64
10427344,-1.96,-2.61
10437688,-1.89,-2.61
10448104,-1.82,-2.61
10458468,-1.76,-1.61
10468912,-1.69,-1.65
10479348,-1.63,-1.65
10489748,-1.57,-1.65
10500112,-1.50,-0.97
10510416,-1.44,-0.97
10520756,-1.38,-0.97
10531168,-1.32,-0.97
10544896,-1.26,-2.00
10555280,-1.20,-2.00
10565584,-1.15,-2.00
10575992,-1.09,-1.05
10586412,-1.04,-1.05
10596808,-0.99,-1.05
10607152,-0.95,-1.05
10617476,-0.91,1.19
10627824,-0.87,1.19
10638196,-0.83,1.19
10648600,-0.80,1.19
10658976,-0.77,0.91
10669272,-0.74,0.91
10679652,-0.71,0.91
10689992,-0.69,0.91
10700816,-0.67,-2.15
10711612,-0.65,-2.15
10722424,-0.63,-2.15
10733224,-0.62,-6.65
10744124,-0.61,-6.65
10754996,-0.60,-6.65
10765804,-0.60,-6.65
10776700,-0.59,0.91
10787484,-0.60,0.91
10801604,-0.60,0.91
10812368,-0.61,-2.54
10823204,-0.62,-2.54
10834088,-0.64,-2.54
10844892,-0.65,-2.54
10855784,-0.68,0.30
10866580,-0.70,0.30
10877360,-0.73,0.30
10887728,-0.77,-0.73
10898160,-0.80,-0.73
10908516,-0.84,-0.73
10918872,-0.88,-0.73
10929248,-0.92,2.47
10939584,-0.96,2.47
10949984,-1.00,2.47
10960268,-1.04,2.47
10970568,-1.08,-0.51
10980968,-1.11,-0.51
10991296,-1.14,-0.51
11001692,-1.17,-0.48
11012032,-1.20,-0.48
11022392,-1.21,-0.48
11032700,-1.23,-0.48
11046344,-1.24,-0.69
11056748,-1.24,-0.69
11067168,-1.24,-0.69
11077488,-1.23,-0.69
11088324,-1.22,-5.23
11099168,-1.21,-5.23
11110024,-1.19,-5.23
11120968,-1.17,3.78
11131824,-1.14,3.78
11142664,-1.11,3.78
11153564,-1.08,3.78
11164296,-1.05,-7.86
11174676,-1.02,-7.86
11185092,-0.99,-7.86
11195440,-0.96,-5.27
11205852,-0.93,-5.27
11216228,-0.91,-5.27
11226640,-0.89,-5.27
11237024,-0.88,-4.59
11247448,-0.87,-4.59
11257796,-0.87,-4.59
11268156,-0.87,-4.59
11278496,-0.88,0.59
11288892,-0.90,0.59
11302560,-0.92,0.59
11312924,-0.96,-5.09
11323256,-1.00,-5.09
11333672,-1.05,-5.09
11344056,-1.11,-5.09
11354472,-1.16,5.52
11364836,-1.23,5.52
11375240,-1.30,5.52
11385592,-1.37,5.52
11395956,-1.45,-1.61
11406400,-1.52,-1.61
11416800,-1.59,-1.61
11427176,-1.66,-5.05
11437584,-1.74,-5.05
11448028,-1.81,-5.05
11458420,-1.88,-5.05
11468820,-1.94,-7.82
11479740,-2.01,-7.82
11490628,-2.07,-7.82
11501520,-2.13,-7.82
11511936,-2.17,2.64
11522344,-2.22,2.64
11532648,-2.27,2.64
11543004,-2.31,2.64
11556700,-2.35,-6.65
11567028,-2.38,-6.65
11577472,-2.42,-6.65
11587928,-2.44,0.73
11598208,-2.47,0.73
11608560,-2.50,0.73
11618928,-2.52,0.73
11629312,-2.55,-5.12
11639748,-2.56,-5.12
11650176,-2.58,-5.12
11660612,-2.59,1.93
11670944,-2.60,1.93
11681344,-2.61,1.93
11691772,-2.61,1.93
11702064,-2.61,-5.69
11712460,-2.61,-5.69
11722876,-2.60,-5.69
11733300,-2.60,-5.69
11743612,-2.58,6.19
11753956,-2.56,6.19
11764320,-2.54,6.19
11774684,-2.51,6.19
11785056,-2.48,1.40
11798712,-2.44,1.40
11809124,-2.39,1.40
11819476,-2.35,-4.95
11829892,-2.29,-4.95
11840284,-2.24,-4.95
11850600,-2.18,-4.95
11861040,-2.11,-1.79
11871404,-2.04,-1.79
11881792,-1.97,-1.79
11892228,-1.90,-6.83
11902652,-1.83,-6.83
11913008,-1.76,-6.83
11923400,-1.69,-6.83
11934272,-1.61,-0.41
11945144,-1.55,-0.41
11955960,-1.49,-0.41
11966820,-1.43,-0.41
11977224,-1.38,3.14
11987604,-1.33,3.14
11998008,-1.29,3.14
12008296,-1.25,2.01
12018716,-1.21,2.01
12029016,-1.18,2.01
12039340,-1.15,2.01
12053048,-1.14,-7.71
12063416,-1.12,-7.71
12073776,-1.11,-7.71
12084116,-1.11,-7.71
12094528,-1.10,0.94
12104824,-1.10,0.94
12115088,-1.11,0.94
12125464,-1.11,-2.78
12135784,-1.12,-2.78
12146116,-1.13,-2.78
12156548,-1.14,-2.78
12166928,-1.16,-2.96
12177360,-1.18,-2.96
12187820,-1.20,-2.96
12198228,-1.23,-2.96
12208588,-1.26,-4.27
12218944,-1.29,-4.27
12229816,-1.33,-4.27
12240704,-1.36,3.60
12251556,-1.40,3.60
12262396,-1.43,3.60
12272712,-1.47,3.60
12283100,-1.51,-4.31
12293496,-1.55,-4.31
12307188,-1.59,-4.31
12317532,-1.63,-4.31
12327988,-1.67,-4.59
12338344,-1.71,-4.59
12348776,-1.75,-4.59
12359216,-1.79,-7.86
12369660,-1.83,-7.86
12380048,-1.87,-7.86
12390476,-1.92,-7.86
12400920,-1.96,-3.14
12411304,-2.00,-3.14
12421632,-2.05,-3.14
12432092,-2.10,-3.14
12442444,-2.15,-5.34
12452860,-2.21,-5.34
12463276,-2.27,-5.34
12473708,-2.33,-8.60
12484048,-2.40,-8.60
12494436,-2.48,-8.60
12504840,-2.56,-8.60
12515180,-2.63,11.83
12525624,-2.71,11.83
12536116,-2.79,11.83
12549764,-2.86,11.83
12560184,-2.93,3.07
12570516,-2.99,3.07
12580872,-3.05,3.07
12591168,-3.10,9.31
12601508,-3.14,9.31
12611904,-3.16,9.31
12622244,-3.16,9.31
12632640,-3.16,1.54
12643052,-3.13,1.54
12653336,-3.08,1.54
12663700,-3.02,1.54
12674092,-2.93,1.47
12684456,-2.82,1.47
12694888,-2.70,1.47
12705236,-2.55,1.47
12715588,-2.38,4.56
12725900,-2.19,4.56
12736320,-1.98,4.56
12746700,-1.77,-1.83
12757048,-1.53,-1.83
12767472,-1.29,-1.83
12777864,-1.04,-1.83
12788244,-0.78,-0.19
12801980,-0.52,-0.19
12812364,-0.26,-0.19
12822728,0.00,0.16
12833016,0.26,0.16
12843368,0.52,0.16
12853600,0.76,0.16
12863848,0.99,-4.66
12874180,1.21,-4.66
12884576,1.42,-4.66
12894944,1.61,-4.66
12905324,1.79,1.30
12915636,1.94,1.30
12925944,2.07,1.30
12936256,2.19,1.30
12946592,2.28,-5.34
12956988,2.35,-5.34
12967276,2.40,-5.34
12977604,2.43,-1.93
12987996,2.43,-1.93
12998284,2.41,-1.93
13008660,2.37,-1.93
13018940,2.32,2.36
13029212,2.24,2.36
13039516,2.15,2.36
13049816,2.04,2.36
13063504,1.91,-3.35
13073860,1.78,-3.35
13084264,1.63,-3.35
13094592,1.47,0.52
13104948,1.31,0.52
13115220,1.13,0.52
13125560,0.96,0.52
13135924,0.78,0.98
13146236,0.60,0.98
13156476,0.42,0.98
13166804,0.25,0.98
13177132,0.08,-2.89
13187492,-0.09,-2.89
13197784,-0.25,-2.89
13208168,-0.41,-2.89
13218536,-0.55,-0.73
13228952,-0.69,-0.73
13239364,-0.82,-0.73
13249720,-0.94,2.29
13260136,-1.05,2.29
13270440,-1.15,2.29
13280772,-1.23,2.29
13291144,-1.31,-1.97
13301596,-1.37,-1.97
13315308,-1.43,-1.97
13325668,-1.47,1.15
13336020,-1.50,1.15
13346404,-1.52,1.15
13356764,-1.53,1.15
13367048,-1.53,-0.02
13377468,-1.52,-0.02
13387832,-1.50,-0.02
13398212,-1.47,-0.02
13408632,-1.43,2.15
13419012,-1.39,2.15
13429404,-1.33,2.15
13439804,-1.27,2.15
13450172,-1.21,-4.98
13460996,-1.14,-4.98
13471816,-1.07,-4.98
13482748,-0.99,0.13
13493572,-0.91,0.13
13503948,-0.83,0.13
13514312,-0.75,0.13
13524700,-0.67,2.43
13534988,-0.59,2.43
13545340,-0.51,2.43
13555676,-0.43,2.43
13569344,-0.36,-2.43
13579784,-0.28,-2.43
13590236,-0.21,-2.43
13600572,-0.14,1.79
13610904,-0.08,1.79
13621280,-0.02,1.79
13631648,0.03,1.79
13641892,0.09,-0.41
13652284,0.13,-0.41
13662624,0.18,-0.41
13672928,0.22,-0.41
13683300,0.25,-5.02
13693692,0.28,-5.02
13703956,0.30,-5.02
13714284,0.32,1.05
13724600,0.33,1.05
13734908,0.34,1.05
13745244,0.34,1.05
13755544,0.34,-1.51
13765908,0.34,-1.51
13776224,0.33,-1.51
13786592,0.31,-1.51
13796964,0.29,-3.03
13807256,0.26,-3.03
13817624,0.23,-3.03
13831324,0.19,-2.07
13841688,0.15,-2.07
13852004,0.10,-2.07
13862248,0.05,-2.07
13872620,-0.01,-3.63
13882984,-0.07,-3.63
13893344,-0.13,-3.63
13903712,-0.20,-3.63
13914152,-0.28,-3.28
13924536,-0.35,-3.28
13934948,-0.44,-3.28
13945308,-0.53,-7.11
13955688,-0.62,-7.11
13966076,-0.71,-7.11
13976408,-0.81,-7.11
13986832,-0.91,2.43
13997124,-1.02,2.43
14007428,-1.12,2.43
14017772,-1.23,2.43
14028200,-1.34,0.09
14038572,-1.44,0.09
14048988,-1.55,0.09
14059264,-1.65,0.09
14069628,-1.76,-2.18
14083348,-1.85,-2.18
14093768,-1.95,-2.18
14104176,-2.04,-0.02
14114620,-2.12,-0.02
14124924,-2.20,-0.02
14135368,-2.26,-0.02
14145700,-2.32,-1.19
14156604,-2.37,-1.19
14167496,-2.41,-1.19
14177924,-2.45,-2.54
14188276,-2.47,-2.54
14198672,-2.49,-2.54
14209072,-2.49,-2.54
14219540,-2.49,1.12
14229852,-2.48,1.12
14240260,-2.46,1.12
14250560,-2.43,1.12
14260956,-2.39,0.76
14271324,-2.35,0.76
14281672,-2.30,0.76
14291996,-2.24,0.76
